event_id,name,phone,prefer_to_names,prefer_to_phones,got_wanted_neighbor,avoid_to_names,avoid_to_phones,avoided_unwanted,requested_features,actual_features,features_matched,neighbor_names,neighbor_phones
evt_auto_008,David Cohen,9.72501E+11,[],[],TRUE,['Leah Peretz'],['+972589012345'],TRUE,"['Exit', 'Speakers']",[],FALSE,"['Nativ Levi', 'Maya Rosen', 'Rina Shapiro', 'Eli Ben-David', 'Sarah Levy']","['+972524559623', '+972567890123', '+972545678901', '+972578901234', '+972522345678']"
evt_auto_008,Sarah Levy,9.72522E+11,"['Neria Atias', 'Leah Peretz']","['+972589012345', '+972526071633']",TRUE,"['Moshe Katz', 'Rina Shapiro']","['+972534567890', '+972545678901']",FALSE,['Exit'],[],FALSE,"['David Cohen', 'Maya Rosen', 'Rina Shapiro', 'Eli Ben-David', 'Leah Peretz']","['+972501234567', '+972567890123', '+972545678901', '+972578901234', '+972589012345']"
evt_auto_008,Moshe Katz,9.72535E+11,"['Neria Atias', 'Yael Gal']","['+972526071633', '+972511234567']",FALSE,"['Maya Rosen', 'Rina Shapiro']","['+972545678901', '+972567890123']",TRUE,"['Exit', 'Speakers']","['Exit', 'Speakers', 'Dance Floor']",TRUE,[],[]
evt_auto_008,Rina Shapiro,9.72546E+11,['Yossi Mizrahi'],['+972556789012'],FALSE,[],[],TRUE,['Dance Floor'],"['Exit', 'Speakers', 'Dance Floor']",TRUE,"['David Cohen', 'Maya Rosen', 'Eli Ben-David', 'Sarah Levy', 'Leah Peretz']","['+972501234567', '+972567890123', '+972578901234', '+972522345678', '+972589012345']"
evt_auto_008,Yossi Mizrahi,9.72557E+11,[],[],TRUE,"['David Cohen', 'Rina Shapiro']","['+972545678901', '+972501234567']",TRUE,['Exit'],"['Exit', 'Dance Floor']",TRUE,"['Amit Cohen', 'Neria Atias', 'Yael Gal']","['+972590123456', '+972526071633', '+972511234567']"
evt_auto_008,Maya Rosen,9.72568E+11,[],[],TRUE,[],[],TRUE,"['Exit', 'Dance Floor']",[],FALSE,"['Rina Shapiro', 'Eli Ben-David', 'David Cohen', 'Sarah Levy']","['+972545678901', '+972578901234', '+972501234567', '+972522345678']"
evt_auto_008,Eli Ben-David,9.72579E+11,['Leah Peretz'],['+972589012345'],FALSE,['David Cohen'],['+972501234567'],FALSE,"['Speakers', 'Dance Floor']",[],FALSE,"['Rina Shapiro', 'David Cohen', 'Maya Rosen', 'Sarah Levy']","['+972545678901', '+972501234567', '+972567890123', '+972522345678']"
evt_auto_008,Leah Peretz,9.72589E+11,['Moshe Katz'],['+972534567890'],FALSE,"['Neria Atias', 'Amit Cohen']","['+972590123456', '+972526071633']",TRUE,"['Exit', 'Speakers']",[],FALSE,"['Nativ Levi', 'Rina Shapiro', 'Sarah Levy']","['+972524559623', '+972545678901', '+972522345678']"
evt_auto_008,Amit Cohen,9.7259E+11,"['Sarah Levy', 'Eli Ben-David']","['+972578901234', '+972522345678']",FALSE,[],[],TRUE,['Speakers'],"['Speakers', 'Dance Floor']",TRUE,"['Yossi Mizrahi', 'Neria Atias', 'Yael Gal']","['+972556789012', '+972526071633', '+972511234567']"
evt_auto_008,Yael Gal,9.72511E+11,"['Leah Peretz', 'Eli Ben-David']","['+972589012345', '+972578901234']",FALSE,[],[],TRUE,['Exit'],"['Exit', 'Speakers']",TRUE,"['Yossi Mizrahi', 'Amit Cohen', 'Neria Atias']","['+972556789012', '+972590123456', '+972526071633']"
evt_auto_008,Nativ Levi,9.72525E+11,"['Moshe Katz', 'Rina Shapiro']","['+972534567890', '+972545678901']",FALSE,['Eli Ben-David'],['+972578901234'],TRUE,"['Exit', 'Speakers', 'Dance Floor']","['Exit', 'Dance Floor']",TRUE,"['Leah Peretz', 'David Cohen']","['+972589012345', '+972501234567']"
evt_auto_008,Neria Atias,9.72526E+11,"['Amit Cohen', 'Rina Shapiro']","['+972590123456', '+972545678901']",TRUE,[],[],TRUE,['Exit'],"['Exit', 'Dance Floor']",TRUE,"['Yossi Mizrahi', 'Amit Cohen', 'Yael Gal']","['+972556789012', '+972590123456', '+972511234567']"
evt_auto_009,David Cohen,9.72501E+11,"['Amit Cohen', 'Yael Gal']","['+972590123456', '+972511234567']",TRUE,[],[],TRUE,"['Writing Table', 'Screen']",['Screen'],TRUE,"['Maya Rosen', 'Nativ Levi', 'Yael Gal']","['+972567890123', '+972524559623', '+972511234567']"
evt_auto_009,Sarah Levy,9.72522E+11,['David Cohen'],['+972501234567'],FALSE,"['Amit Cohen', 'Maya Rosen']","['+972590123456', '+972567890123']",TRUE,"['Writing Table', 'Screen', 'Charging Point']","['Stage', 'Screen', 'Charging Point']",TRUE,"['Yossi Mizrahi', 'Nativ Levi']","['+972556789012', '+972524559623']"
evt_auto_009,Moshe Katz,9.72535E+11,['David Cohen'],['+972501234567'],FALSE,['Maya Rosen'],['+972567890123'],TRUE,"['Writing Table', 'Stage']","['Stage', 'Screen', 'Charging Point']",TRUE,"['Leah Peretz', 'Rina Shapiro', 'Eli Ben-David', 'Amit Cohen']","['+972589012345', '+972545678901', '+972578901234', '+972590123456']"
evt_auto_009,Rina Shapiro,9.72546E+11,['Sarah Levy'],['+972522345678'],FALSE,['Eli Ben-David'],['+972578901234'],TRUE,"['Stage', 'Screen', 'Charging Point']","['Writing Table', 'Charging Point']",TRUE,"['Moshe Katz', 'Leah Peretz', 'Amit Cohen']","['+972534567890', '+972589012345', '+972590123456']"
evt_auto_009,Yossi Mizrahi,9.72557E+11,"['Nativ Levi', 'Leah Peretz']","['+972589012345', '+972524559623']",FALSE,"['Moshe Katz', 'Eli Ben-David']","['+972534567890', '+972578901234']",TRUE,"['Screen', 'Charging Point']","['Stage', 'Charging Point']",TRUE,"['Maya Rosen', 'Sarah Levy']","['+972567890123', '+972522345678']"
evt_auto_009,Maya Rosen,9.72568E+11,[],[],TRUE,"['Leah Peretz', 'Moshe Katz']","['+972589012345', '+972534567890']",TRUE,"['Stage', 'Charging Point']",[],FALSE,"['Yossi Mizrahi', 'Nativ Levi', 'David Cohen', 'Yael Gal']","['+972556789012', '+972524559623', '+972501234567', '+972511234567']"
evt_auto_009,Eli Ben-David,9.72579E+11,['Yossi Mizrahi'],['+972556789012'],FALSE,"['Neria Atias', 'Maya Rosen']","['+972526071633', '+972567890123']",FALSE,"['Writing Table', 'Stage', 'Charging Point']","['Writing Table', 'Screen', 'Charging Point']",TRUE,"['Moshe Katz', 'Neria Atias']","['+972534567890', '+972526071633']"
evt_auto_009,Leah Peretz,9.72589E+11,['Eli Ben-David'],['+972578901234'],FALSE,['Maya Rosen'],['+972567890123'],TRUE,"['Writing Table', 'Stage']",['Stage'],TRUE,"['Moshe Katz', 'Rina Shapiro', 'Amit Cohen']","['+972534567890', '+972545678901', '+972590123456']"
evt_auto_009,Amit Cohen,9.7259E+11,['Neria Atias'],['+972526071633'],TRUE,['Yael Gal'],['+972511234567'],TRUE,"['Writing Table', 'Stage', 'Screen']","['Writing Table', 'Screen', 'Charging Point']",TRUE,"['Moshe Katz', 'Leah Peretz', 'Rina Shapiro', 'Neria Atias']","['+972534567890', '+972589012345', '+972545678901', '+972526071633']"
evt_auto_009,Yael Gal,9.72511E+11,['Eli Ben-David'],['+972578901234'],FALSE,"['Moshe Katz', 'Leah Peretz']","['+972534567890', '+972589012345']",TRUE,['Stage'],"['Writing Table', 'Stage', 'Screen', 'Charging Point']",TRUE,"['Nativ Levi', 'David Cohen', 'Maya Rosen']","['+972524559623', '+972501234567', '+972567890123']"
evt_auto_009,Nativ Levi,9.72525E+11,[],[],TRUE,['Yael Gal'],['+972511234567'],FALSE,"['Writing Table', 'Stage', 'Screen']",['Screen'],TRUE,"['Maya Rosen', 'David Cohen', 'Yael Gal', 'Sarah Levy']","['+972567890123', '+972501234567', '+972511234567', '+972522345678']"
evt_auto_009,Neria Atias,9.72526E+11,"['Amit Cohen', 'Maya Rosen']","['+972590123456', '+972567890123']",TRUE,[],[],TRUE,"['Writing Table', 'Stage', 'Screen']",['Writing Table'],TRUE,"['Amit Cohen', 'Eli Ben-David']","['+972590123456', '+972578901234']"
evt_auto_010,David Cohen,9.72501E+11,['Yossi Mizrahi'],['+972556789012'],FALSE,"['Maya Rosen', 'Leah Peretz']","['+972589012345', '+972567890123']",FALSE,['Window'],['Window'],TRUE,"['Moshe Katz', 'Nativ Levi', 'Amit Cohen', 'Maya Rosen']","['+972534567890', '+972524559623', '+972590123456', '+972567890123']"
evt_auto_010,Sarah Levy,9.72522E+11,"['Nativ Levi', 'David Cohen']","['+972524559623', '+972501234567']",FALSE,['Amit Cohen'],['+972590123456'],TRUE,"['Air Conditioner', 'Window', 'Board']","['Air Conditioner', 'Window', 'Board', 'Entrance']",TRUE,"['Leah Peretz', 'Yossi Mizrahi', 'Rina Shapiro']","['+972589012345', '+972556789012', '+972545678901']"
evt_auto_010,Moshe Katz,9.72535E+11,['Maya Rosen'],['+972567890123'],TRUE,"['Yael Gal', 'Eli Ben-David']","['+972578901234', '+972511234567']",FALSE,['Entrance'],['Window'],FALSE,"['Nativ Levi', 'Amit Cohen', 'David Cohen', 'Maya Rosen', 'Eli Ben-David']","['+972524559623', '+972590123456', '+972501234567', '+972567890123', '+972578901234']"
evt_auto_010,Rina Shapiro,9.72546E+11,['Amit Cohen'],['+972590123456'],FALSE,[],[],TRUE,"['Air Conditioner', 'Window', 'Board']",['Board'],TRUE,"['Leah Peretz', 'Yossi Mizrahi', 'Sarah Levy']","['+972589012345', '+972556789012', '+972522345678']"
evt_auto_010,Yossi Mizrahi,9.72557E+11,['Sarah Levy'],['+972522345678'],TRUE,"['Nativ Levi', 'Eli Ben-David']","['+972524559623', '+972578901234']",TRUE,['Board'],"['Air Conditioner', 'Board', 'Window']",TRUE,"['Leah Peretz', 'Rina Shapiro', 'Sarah Levy']","['+972589012345', '+972545678901', '+972522345678']"
evt_auto_010,Maya Rosen,9.72568E+11,"['Neria Atias', 'Moshe Katz']","['+972534567890', '+972526071633']",TRUE,[],[],TRUE,"['Air Conditioner', 'Window', 'Entrance']","['Air Conditioner', 'Board', 'Entrance', 'Window']",TRUE,"['Moshe Katz', 'Nativ Levi', 'Amit Cohen', 'David Cohen']","['+972534567890', '+972524559623', '+972590123456', '+972501234567']"
evt_auto_010,Eli Ben-David,9.72579E+11,['David Cohen'],['+972501234567'],FALSE,"['Yossi Mizrahi', 'Nativ Levi']","['+972556789012', '+972524559623']",TRUE,"['Air Conditioner', 'Board', 'Entrance']",[],FALSE,['Moshe Katz'],['+972534567890']
evt_auto_010,Leah Peretz,9.72589E+11,"['David Cohen', 'Sarah Levy']","['+972501234567', '+972522345678']",TRUE,['Rina Shapiro'],['+972545678901'],FALSE,"['Window', 'Board', 'Entrance']","['Air Conditioner', 'Window', 'Board', 'Entrance']",TRUE,"['Yossi Mizrahi', 'Rina Shapiro', 'Sarah Levy']","['+972556789012', '+972545678901', '+972522345678']"
evt_auto_010,Amit Cohen,9.7259E+11,[],[],TRUE,"['Leah Peretz', 'Rina Shapiro']","['+972589012345', '+972545678901']",TRUE,['Entrance'],[],FALSE,"['Moshe Katz', 'Nativ Levi', 'David Cohen', 'Maya Rosen']","['+972534567890', '+972524559623', '+972501234567', '+972567890123']"
evt_auto_010,Yael Gal,9.72511E+11,['Moshe Katz'],['+972534567890'],FALSE,"['David Cohen', 'Sarah Levy']","['+972501234567', '+972522345678']",TRUE,"['Air Conditioner', 'Window', 'Entrance']","['Air Conditioner', 'Board', 'Entrance', 'Window']",TRUE,['Neria Atias'],['+972526071633']
evt_auto_010,Nativ Levi,9.72525E+11,[],[],TRUE,['David Cohen'],['+972501234567'],FALSE,"['Window', 'Board', 'Entrance']",['Window'],TRUE,"['Moshe Katz', 'Amit Cohen', 'David Cohen', 'Maya Rosen']","['+972534567890', '+972590123456', '+972501234567', '+972567890123']"
evt_auto_010,Neria Atias,9.72526E+11,[],[],TRUE,[],[],TRUE,"['Air Conditioner', 'Window']",['Board'],FALSE,['Yael Gal'],['+972511234567']
evt_auto_011,David Cohen,9.72501E+11,[],[],TRUE,"['Leah Peretz', 'Rina Shapiro']","['+972589012345', '+972545678901']",FALSE,"['Air Conditioner', 'Window', 'Board', 'Entrance']",['Window'],TRUE,"['Leah Peretz', 'Nativ Levi', 'Rina Shapiro']","['+972589012345', '+972524559623', '+972545678901']"
evt_auto_011,Sarah Levy,9.72522E+11,"['Yossi Mizrahi', 'David Cohen']","['+972556789012', '+972501234567']",TRUE,[],[],TRUE,[],"['Air Conditioner', 'Board', 'Entrance']",,"['Moshe Katz', 'Yossi Mizrahi', 'Maya Rosen', 'Yael Gal']","['+972534567890', '+972556789012', '+972567890123', '+972511234567']"
evt_auto_011,Moshe Katz,9.72535E+11,"['Yossi Mizrahi', 'Eli Ben-David']","['+972556789012', '+972578901234']",TRUE,['David Cohen'],['+972501234567'],TRUE,"['Air Conditioner', 'Entrance']",[],FALSE,"['Yael Gal', 'Yossi Mizrahi', 'Maya Rosen', 'Eli Ben-David', 'Sarah Levy']","['+972511234567', '+972556789012', '+972567890123', '+972578901234', '+972522345678']"
evt_auto_011,Rina Shapiro,9.72546E+11,['David Cohen'],['+972501234567'],TRUE,"['Yossi Mizrahi', 'Amit Cohen']","['+972556789012', '+972590123456']",TRUE,"['Window', 'Board']",['Entrance'],FALSE,"['Leah Peretz', 'Nativ Levi', 'David Cohen']","['+972589012345', '+972524559623', '+972501234567']"
evt_auto_011,Yossi Mizrahi,9.72557E+11,"['Neria Atias', 'Maya Rosen']","['+972526071633', '+972567890123']",TRUE,"['Amit Cohen', 'Moshe Katz']","['+972534567890', '+972590123456']",FALSE,['Window'],"['Board', 'Entrance']",FALSE,"['Moshe Katz', 'Maya Rosen', 'Yael Gal', 'Sarah Levy']","['+972534567890', '+972567890123', '+972511234567', '+972522345678']"
evt_auto_011,Maya Rosen,9.72568E+11,['David Cohen'],['+972501234567'],FALSE,"['Neria Atias', 'Eli Ben-David']","['+972578901234', '+972526071633']",FALSE,"['Air Conditioner', 'Window', 'Entrance']",[],FALSE,"['Yael Gal', 'Yossi Mizrahi', 'Moshe Katz', 'Sarah Levy', 'Neria Atias']","['+972511234567', '+972556789012', '+972534567890', '+972522345678', '+972526071633']"
evt_auto_011,Eli Ben-David,9.72579E+11,['Nativ Levi'],['+972524559623'],FALSE,['Moshe Katz'],['+972534567890'],FALSE,['Air Conditioner'],"['Window', 'Board', 'Entrance']",FALSE,"['Moshe Katz', 'Neria Atias']","['+972534567890', '+972526071633']"
evt_auto_011,Leah Peretz,9.72589E+11,"['Rina Shapiro', 'Sarah Levy']","['+972545678901', '+972522345678']",TRUE,"['Neria Atias', 'Amit Cohen']","['+972590123456', '+972526071633']",FALSE,"['Window', 'Board']","['Board', 'Entrance']",TRUE,"['Nativ Levi', 'Rina Shapiro', 'Amit Cohen', 'David Cohen']","['+972524559623', '+972545678901', '+972590123456', '+972501234567']"
evt_auto_011,Amit Cohen,9.7259E+11,[],[],TRUE,['Neria Atias'],['+972526071633'],TRUE,"['Board', 'Entrance']","['Board', 'Entrance']",TRUE,['Leah Peretz'],['+972589012345']
evt_auto_011,Yael Gal,9.72511E+11,[],[],TRUE,"['Yossi Mizrahi', 'David Cohen']","['+972556789012', '+972501234567']",FALSE,"['Air Conditioner', 'Window', 'Board', 'Entrance']",[],FALSE,"['Moshe Katz', 'Yossi Mizrahi', 'Maya Rosen', 'Sarah Levy']","['+972534567890', '+972556789012', '+972567890123', '+972522345678']"
evt_auto_011,Nativ Levi,9.72525E+11,[],[],TRUE,['Neria Atias'],['+972526071633'],TRUE,['Air Conditioner'],[],FALSE,"['Leah Peretz', 'Rina Shapiro', 'David Cohen']","['+972589012345', '+972545678901', '+972501234567']"
evt_auto_011,Neria Atias,9.72526E+11,['Maya Rosen'],['+972567890123'],TRUE,['Yael Gal'],['+972511234567'],TRUE,"['Board', 'Entrance']","['Window', 'Entrance', 'Board']",TRUE,"['Eli Ben-David', 'Maya Rosen']","['+972578901234', '+972567890123']"
evt_auto_012,David Cohen,9.72501E+11,"['Rina Shapiro', 'Eli Ben-David']","['+972545678901', '+972578901234']",TRUE,['Maya Rosen'],['+972567890123'],TRUE,"['Writing Table', 'Screen', 'Charging Point']",['Charging Point'],TRUE,"['Yossi Mizrahi', 'Moshe Katz', 'Rina Shapiro', 'Sarah Levy', 'Leah Peretz']","['+972556789012', '+972534567890', '+972545678901', '+972522345678', '+972589012345']"
evt_auto_012,Sarah Levy,9.72522E+11,[],[],TRUE,[],[],TRUE,"['Writing Table', 'Stage', 'Charging Point']","['Stage', 'Screen', 'Charging Point']",TRUE,"['Moshe Katz', 'Yossi Mizrahi', 'Rina Shapiro', 'David Cohen']","['+972534567890', '+972556789012', '+972545678901', '+972501234567']"
evt_auto_012,Moshe Katz,9.72535E+11,[],[],TRUE,[],[],TRUE,"['Writing Table', 'Stage']","['Writing Table', 'Screen']",TRUE,"['Yossi Mizrahi', 'David Cohen', 'Rina Shapiro', 'Sarah Levy', 'Leah Peretz']","['+972556789012', '+972501234567', '+972545678901', '+972522345678', '+972589012345']"
evt_auto_012,Rina Shapiro,9.72546E+11,[],[],TRUE,"['Amit Cohen', 'Leah Peretz']","['+972589012345', '+972590123456']",TRUE,"['Writing Table', 'Stage', 'Screen', 'Charging Point']",['Screen'],TRUE,"['Moshe Katz', 'Yossi Mizrahi', 'David Cohen', 'Sarah Levy']","['+972534567890', '+972556789012', '+972501234567', '+972522345678']"
evt_auto_012,Yossi Mizrahi,9.72557E+11,['Nativ Levi'],['+972524559623'],FALSE,"['Rina Shapiro', 'Yael Gal']","['+972545678901', '+972511234567']",FALSE,"['Stage', 'Charging Point']","['Writing Table', 'Stage', 'Screen', 'Charging Point']",TRUE,"['Moshe Katz', 'Rina Shapiro', 'David Cohen', 'Sarah Levy']","['+972534567890', '+972545678901', '+972501234567', '+972522345678']"
evt_auto_012,Maya Rosen,9.72568E+11,['Sarah Levy'],['+972522345678'],FALSE,"['Yael Gal', 'Eli Ben-David']","['+972578901234', '+972511234567']",FALSE,"['Writing Table', 'Screen']","['Writing Table', 'Stage', 'Screen', 'Charging Point']",TRUE,"['Nativ Levi', 'Amit Cohen', 'Yael Gal']","['+972524559623', '+972590123456', '+972511234567']"
evt_auto_012,Eli Ben-David,9.72579E+11,['Maya Rosen'],['+972567890123'],FALSE,['Sarah Levy'],['+972522345678'],TRUE,"['Screen', 'Charging Point']",[],FALSE,"['Amit Cohen', 'Neria Atias']","['+972590123456', '+972526071633']"
evt_auto_012,Leah Peretz,9.72589E+11,"['Nativ Levi', 'Yael Gal']","['+972524559623', '+972511234567']",TRUE,[],[],TRUE,"['Screen', 'Charging Point']","['Stage', 'Screen']",TRUE,"['Moshe Katz', 'Nativ Levi', 'David Cohen']","['+972534567890', '+972524559623', '+972501234567']"
evt_auto_012,Amit Cohen,9.7259E+11,"['Rina Shapiro', 'Yael Gal']","['+972545678901', '+972511234567']",TRUE,['Yossi Mizrahi'],['+972556789012'],TRUE,"['Screen', 'Charging Point']","['Screen', 'Charging Point']",TRUE,"['Eli Ben-David', 'Yael Gal', 'Neria Atias', 'Maya Rosen']","['+972578901234', '+972511234567', '+972526071633', '+972567890123']"
evt_auto_012,Yael Gal,9.72511E+11,['Leah Peretz'],['+972589012345'],FALSE,['Maya Rosen'],['+972567890123'],FALSE,"['Stage', 'Screen']",[],FALSE,"['Amit Cohen', 'Maya Rosen']","['+972590123456', '+972567890123']"
evt_auto_012,Nativ Levi,9.72525E+11,"['Leah Peretz', 'David Cohen']","['+972589012345', '+972501234567']",TRUE,"['Rina Shapiro', 'Sarah Levy']","['+972545678901', '+972522345678']",TRUE,['Writing Table'],['Charging Point'],FALSE,"['Leah Peretz', 'Maya Rosen']","['+972589012345', '+972567890123']"
evt_auto_012,Neria Atias,9.72526E+11,[],[],TRUE,[],[],TRUE,"['Writing Table', 'Stage', 'Screen']","['Writing Table', 'Stage', 'Screen', 'Charging Point']",TRUE,"['Amit Cohen', 'Eli Ben-David']","['+972590123456', '+972578901234']"
evt_auto_013,David Cohen,9.72501E+11,['Leah Peretz'],['+972589012345'],FALSE,['Rina Shapiro'],['+972545678901'],TRUE,['Stage'],['Writing Table'],FALSE,"['Neria Atias', 'Maya Rosen']","['+972526071633', '+972567890123']"
evt_auto_013,Sarah Levy,9.72522E+11,"['Neria Atias', 'Yael Gal']","['+972526071633', '+972511234567']",TRUE,"['Yossi Mizrahi', 'Leah Peretz']","['+972589012345', '+972556789012']",TRUE,['Writing Table'],"['Writing Table', 'Stage', 'Charging Point']",TRUE,"['Neria Atias', 'Yael Gal']","['+972526071633', '+972511234567']"
evt_auto_013,Moshe Katz,9.72535E+11,"['Yossi Mizrahi', 'David Cohen']","['+972556789012', '+972501234567']",FALSE,"['Neria Atias', 'Eli Ben-David']","['+972578901234', '+972526071633']",FALSE,"['Stage', 'Charging Point']","['Writing Table', 'Stage', 'Charging Point']",TRUE,"['Leah Peretz', 'Nativ Levi', 'Amit Cohen', 'Eli Ben-David']","['+972589012345', '+972524559623', '+972590123456', '+972578901234']"
evt_auto_013,Rina Shapiro,9.72546E+11,[],[],TRUE,"['Leah Peretz', 'Yael Gal']","['+972589012345', '+972511234567']",FALSE,['Screen'],[],FALSE,"['Leah Peretz', 'Yossi Mizrahi', 'Yael Gal']","['+972589012345', '+972556789012', '+972511234567']"
evt_auto_013,Yossi Mizrahi,9.72557E+11,"['Neria Atias', 'Nativ Levi']","['+972524559623', '+972526071633']",FALSE,[],[],TRUE,"['Stage', 'Screen', 'Charging Point']","['Writing Table', 'Stage', 'Screen']",TRUE,"['Leah Peretz', 'Rina Shapiro', 'Eli Ben-David']","['+972589012345', '+972545678901', '+972578901234']"
evt_auto_013,Maya Rosen,9.72568E+11,[],[],TRUE,['Rina Shapiro'],['+972545678901'],TRUE,"['Writing Table', 'Screen', 'Charging Point']",['Charging Point'],TRUE,['David Cohen'],['+972501234567']
evt_auto_013,Eli Ben-David,9.72579E+11,[],[],TRUE,['Maya Rosen'],['+972567890123'],TRUE,"['Writing Table', 'Stage', 'Charging Point']",[],FALSE,"['Nativ Levi', 'Yossi Mizrahi', 'Amit Cohen', 'Moshe Katz', 'Leah Peretz']","['+972524559623', '+972556789012', '+972590123456', '+972534567890', '+972589012345']"
evt_auto_013,Leah Peretz,9.72589E+11,['Rina Shapiro'],['+972545678901'],TRUE,[],[],TRUE,"['Writing Table', 'Charging Point']","['Writing Table', 'Screen', 'Charging Point']",TRUE,"['Nativ Levi', 'Yossi Mizrahi', 'Amit Cohen', 'Moshe Katz', 'Rina Shapiro', 'Eli Ben-David']","['+972524559623', '+972556789012', '+972590123456', '+972534567890', '+972545678901', '+972578901234']"
evt_auto_013,Amit Cohen,9.7259E+11,['Nativ Levi'],['+972524559623'],TRUE,['Maya Rosen'],['+972567890123'],TRUE,"['Stage', 'Screen', 'Charging Point']","['Writing Table', 'Stage', 'Screen', 'Charging Point']",TRUE,"['Moshe Katz', 'Leah Peretz', 'Eli Ben-David', 'Nativ Levi']","['+972534567890', '+972589012345', '+972578901234', '+972524559623']"
evt_auto_013,Yael Gal,9.72511E+11,['Maya Rosen'],['+972567890123'],FALSE,['Moshe Katz'],['+972534567890'],TRUE,"['Writing Table', 'Charging Point']","['Screen', 'Charging Point']",TRUE,"['Rina Shapiro', 'Neria Atias', 'Sarah Levy']","['+972545678901', '+972526071633', '+972522345678']"
evt_auto_013,Nativ Levi,9.72525E+11,"['Maya Rosen', 'Eli Ben-David']","['+972578901234', '+972567890123']",TRUE,['Sarah Levy'],['+972522345678'],TRUE,"['Stage', 'Screen']","['Writing Table', 'Screen']",TRUE,"['Moshe Katz', 'Leah Peretz', 'Amit Cohen', 'Eli Ben-David']","['+972534567890', '+972589012345', '+972590123456', '+972578901234']"
evt_auto_013,Neria Atias,9.72526E+11,[],[],TRUE,['David Cohen'],['+972501234567'],FALSE,"['Writing Table', 'Screen']","['Writing Table', 'Stage', 'Screen', 'Charging Point']",TRUE,"['David Cohen', 'Yael Gal', 'Sarah Levy']","['+972501234567', '+972511234567', '+972522345678']"
evt_auto_014,David Cohen,9.72501E+11,[],[],TRUE,['Amit Cohen'],['+972590123456'],FALSE,['Speakers'],['Dance Floor'],FALSE,"['Amit Cohen', 'Rina Shapiro', 'Maya Rosen']","['+972590123456', '+972545678901', '+972567890123']"
evt_auto_014,Sarah Levy,9.72522E+11,['Neria Atias'],['+972526071633'],FALSE,"['Yossi Mizrahi', 'Yael Gal']","['+972556789012', '+972511234567']",TRUE,[],[],,"['Moshe Katz', 'Nativ Levi', 'Eli Ben-David']","['+972534567890', '+972524559623', '+972578901234']"
evt_auto_014,Moshe Katz,9.72535E+11,[],[],TRUE,"['Nativ Levi', 'David Cohen']","['+972524559623', '+972501234567']",FALSE,['Exit'],"['Speakers', 'Dance Floor']",FALSE,"['Nativ Levi', 'Sarah Levy']","['+972524559623', '+972522345678']"
evt_auto_014,Rina Shapiro,9.72546E+11,[],[],TRUE,"['Maya Rosen', 'Moshe Katz']","['+972534567890', '+972567890123']",FALSE,[],"['Exit', 'Dance Floor']",,"['Yael Gal', 'Yossi Mizrahi', 'Amit Cohen', 'David Cohen', 'Maya Rosen', 'Leah Peretz']","['+972511234567', '+972556789012', '+972590123456', '+972501234567', '+972567890123', '+972589012345']"
evt_auto_014,Yossi Mizrahi,9.72557E+11,"['Neria Atias', 'Nativ Levi']","['+972524559623', '+972526071633']",FALSE,['Eli Ben-David'],['+972578901234'],TRUE,"['Exit', 'Speakers', 'Dance Floor']","['Exit', 'Speakers', 'Dance Floor']",TRUE,"['Maya Rosen', 'Leah Peretz', 'Rina Shapiro', 'Yael Gal']","['+972567890123', '+972589012345', '+972545678901', '+972511234567']"
evt_auto_014,Maya Rosen,9.72568E+11,[],[],TRUE,['Eli Ben-David'],['+972578901234'],TRUE,"['Exit', 'Dance Floor']","['Exit', 'Dance Floor']",TRUE,"['Yael Gal', 'Yossi Mizrahi', 'David Cohen', 'Rina Shapiro', 'Leah Peretz']","['+972511234567', '+972556789012', '+972501234567', '+972545678901', '+972589012345']"
evt_auto_014,Eli Ben-David,9.72579E+11,['Amit Cohen'],['+972590123456'],FALSE,['Nativ Levi'],['+972524559623'],TRUE,['Speakers'],"['Speakers', 'Dance Floor']",TRUE,"['Neria Atias', 'Sarah Levy']","['+972526071633', '+972522345678']"
evt_auto_014,Leah Peretz,9.72589E+11,['Yossi Mizrahi'],['+972556789012'],TRUE,['Moshe Katz'],['+972534567890'],TRUE,"['Exit', 'Speakers']",['Dance Floor'],FALSE,"['Maya Rosen', 'Yossi Mizrahi', 'Rina Shapiro', 'Yael Gal']","['+972567890123', '+972556789012', '+972545678901', '+972511234567']"
evt_auto_014,Amit Cohen,9.7259E+11,[],[],TRUE,"['Yael Gal', 'Eli Ben-David']","['+972578901234', '+972511234567']",TRUE,"['Exit', 'Speakers']","['Exit', 'Speakers', 'Dance Floor']",TRUE,"['Rina Shapiro', 'David Cohen']","['+972545678901', '+972501234567']"
evt_auto_014,Yael Gal,9.72511E+11,"['Moshe Katz', 'David Cohen']","['+972534567890', '+972501234567']",FALSE,['Maya Rosen'],['+972567890123'],FALSE,[],"['Exit', 'Speakers', 'Dance Floor']",,"['Leah Peretz', 'Yossi Mizrahi', 'Rina Shapiro', 'Maya Rosen']","['+972589012345', '+972556789012', '+972545678901', '+972567890123']"
evt_auto_014,Nativ Levi,9.72525E+11,"['Leah Peretz', 'Moshe Katz']","['+972589012345', '+972534567890']",TRUE,['Yossi Mizrahi'],['+972556789012'],TRUE,[],[],,"['Moshe Katz', 'Sarah Levy']","['+972534567890', '+972522345678']"
